Camera,"(0, 0)",1280,960,"(640, 320)",1,false,"(0, 0)"
Camera,"(1280, 0)",1280,960,"(1920, 320)",1,false,"(0, 0)"
Camera,"(2560, 0)",1280,960,"(3200, 320)",1,false,"(0, 0)"
Camera,"(3840, 0)",1280,960,"(4480, 320)",1,false,"(0, 0)"
Object,Wall,"(0, 640)",4
Object,Wall,"(64, 640)",3
Object,Wall,"(128, 640)",3
Object,Wall,"(192, 640)",3
Object,Wall,"(256, 640)",3
Object,Wall,"(320, 640)",3
Object,Wall,"(384, 640)",3
Object,Wall,"(0, 576)",4
Object,Wall,"(0, 512)",4
Object,Wall,"(0, 448)",4
Object,Wall,"(0, 384)",4
Object,Wall,"(0, 320)",4
Object,Wall,"(0, 256)",4
Object,Wall,"(0, 0)",4
Object,Wall,"(0, 64)",4
Object,Wall,"(0, 128)",4
Object,Wall,"(0, 192)",4
Object,Wall,"(448, 704)",4
Object,Wall,"(384, 704)",4
Object,Wall,"(320, 704)",4
Object,Wall,"(256, 768)",4
Object,Wall,"(192, 768)",4
Object,Wall,"(128, 768)",4
Object,Wall,"(64, 768)",4
Object,Wall,"(64, 704)",4
Object,Wall,"(128, 704)",4
Object,Wall,"(192, 704)",4
Object,Wall,"(256, 704)",4
Object,Wall,"(0, 704)",4
Object,Wall,"(0, 768)",4
Object,Wall,"(0, 832)",4
Object,Wall,"(64, 832)",4
Object,Wall,"(64, 896)",4
Object,Wall,"(128, 896)",4
Object,Wall,"(0, 896)",4
Object,Wall,"(128, 832)",4
Object,Wall,"(192, 832)",4
Object,Wall,"(256, 832)",4
Object,Wall,"(320, 832)",4
Object,Wall,"(384, 768)",4
Object,Wall,"(320, 768)",4
Object,Wall,"(384, 832)",4
Object,Wall,"(448, 768)",4
Object,Wall,"(448, 832)",4
Object,Wall,"(384, 896)",4
Object,Wall,"(320, 896)",4
Object,Wall,"(256, 896)",4
Object,Wall,"(192, 896)",4
Object,Wall,"(448, 896)",4
Object,Wall,"(512, 704)",4
Object,Wall,"(512, 768)",4
Object,Wall,"(512, 832)",4
Object,Wall,"(512, 896)",4
Object,Wall,"(576, 896)",4
Object,Wall,"(576, 832)",4
Object,Wall,"(640, 896)",4
Object,Wall,"(576, 704)",4
Object,Wall,"(576, 768)",4
Object,Wall,"(640, 768)",4
Object,Wall,"(640, 832)",4
Object,Wall,"(704, 832)",4
Object,Wall,"(704, 896)",4
Object,Wall,"(768, 896)",4
Object,Wall,"(768, 832)",3
Object,Wall,"(704, 768)",3
Object,Wall,"(640, 704)",3
Object,Wall,"(576, 640)",3
Object,Wall,"(512, 640)",3
Object,Wall,"(448, 640)",3
Object,Wall,"(960, 576)",3
Object,Wall,"(1024, 576)",3
Object,Wall,"(1216, 512)",4
Object,Wall,"(1024, 640)",4
Object,Wall,"(960, 640)",4
Object,Wall,"(960, 704)",4
Object,Wall,"(960, 768)",4
Object,Wall,"(960, 832)",4
Object,Wall,"(1024, 832)",4
Object,Wall,"(1024, 768)",4
Object,Wall,"(1024, 704)",4
Object,Wall,"(1024, 896)",4
Object,Wall,"(960, 896)",4
Object,Wall,"(1344, 512)",4
Object,Wall,"(1280, 512)",4
Object,Wall,"(1280, 576)",4
Object,Wall,"(1280, 640)",4
Object,Wall,"(1280, 704)",4
Object,Wall,"(1280, 768)",4
Object,Wall,"(1344, 704)",4
Object,Wall,"(1344, 640)",4
Object,Wall,"(1344, 576)",4
Object,Wall,"(1216, 768)",4
Object,Wall,"(1216, 704)",4
Object,Wall,"(1216, 640)",4
Object,Wall,"(1216, 576)",4
Object,Wall,"(1216, 832)",4
Object,Wall,"(1280, 832)",4
