Camera,"(0, 128)",6400,960,"(640, 576)",1,false,"(0, 0)"
Object,Wall,"(0, 256)",7
Object,Wall,"(0, 320)",7
Object,Wall,"(0, 384)",7
Object,Wall,"(0, 448)",7
Object,Wall,"(0, 512)",7
Object,Wall,"(0, 576)",7
Object,Wall,"(0, 640)",7
Object,Wall,"(0, 704)",7
Object,Wall,"(384, 704)",7
Object,Wall,"(384, 768)",7
Object,Wall,"(320, 768)",7
Object,Wall,"(64, 768)",7
Object,Wall,"(256, 704)",7
Object,Wall,"(320, 704)",7
Object,Wall,"(448, 704)",7
Object,Wall,"(448, 768)",7
Object,Wall,"(512, 704)",7
Object,Wall,"(576, 704)",7
Object,Wall,"(512, 768)",7
Object,Wall,"(576, 640)",7
Object,Wall,"(640, 640)",7
Object,DangerWall,"(768, 1024)",1
Object,DangerWall,"(832, 1024)",1
Object,DangerWall,"(896, 1024)",1
Object,DangerWall,"(960, 1024)",1
Object,DangerWall,"(1024, 1024)",1
Object,DangerWall,"(1088, 1024)",1
Object,DangerWall,"(1152, 1024)",1
Object,DangerWall,"(1216, 1024)",1
Object,DangerWall,"(1280, 1024)",1
Object,DangerWall,"(1344, 1024)",1
Object,DangerWall,"(1408, 1024)",1
Object,DangerWall,"(1472, 1024)",1
Object,DangerWall,"(1536, 1024)",1
Object,DangerWall,"(1600, 1024)",1
Object,DangerWall,"(1664, 1024)",1
Object,DangerWall,"(1728, 1024)",1
Object,DangerWall,"(1792, 1024)",1
Object,DangerWall,"(1856, 1024)",1
Object,DangerWall,"(2304, 1024)",1
Object,DangerWall,"(2368, 1024)",1
Object,DangerWall,"(2432, 1024)",1
Object,DangerWall,"(2496, 1024)",1
Object,DangerWall,"(2560, 1024)",1
Object,DangerWall,"(2624, 1024)",1
Object,DangerWall,"(2688, 1024)",1
Object,DangerWall,"(2752, 1024)",1
Object,DangerWall,"(2816, 1024)",1
Object,DangerWall,"(2880, 1024)",1
Object,DangerWall,"(2944, 1024)",1
Object,DangerWall,"(3008, 1024)",1
Object,DangerWall,"(3072, 1024)",1
Object,DangerWall,"(3136, 1024)",1
Object,DangerWall,"(3200, 1024)",1
Object,DangerWall,"(3264, 1024)",1
Object,DangerWall,"(3328, 1024)",1
Object,DangerWall,"(3392, 1024)",1
Object,DangerWall,"(3456, 1024)",1
Object,DangerWall,"(3520, 1024)",1
Object,DangerWall,"(3584, 1024)",1
Object,DangerWall,"(3648, 1024)",1
Object,DangerWall,"(3904, 1024)",1
Object,DangerWall,"(3968, 1024)",1
Object,DangerWall,"(4032, 1024)",1
Object,DangerWall,"(4096, 1024)",1
Object,DangerWall,"(4160, 1024)",1
Object,DangerWall,"(4224, 1024)",1
Object,DangerWall,"(4288, 1024)",1
Object,DangerWall,"(4352, 1024)",1
Object,DangerWall,"(4416, 1024)",1
Object,DangerWall,"(4480, 1024)",1
Object,DangerWall,"(4544, 1024)",1
Object,DangerWall,"(4608, 1024)",1
Object,DangerWall,"(4672, 1024)",1
Object,DangerWall,"(4736, 1024)",1
Object,DangerWall,"(4800, 1024)",1
Object,DangerWall,"(4864, 1024)",1
Object,DangerWall,"(4928, 1024)",1
Object,DangerWall,"(4992, 1024)",1
Object,DangerWall,"(5056, 1024)",1
Object,DangerWall,"(5120, 1024)",1
Object,DangerWall,"(5184, 1024)",1
Object,DangerWall,"(5248, 1024)",1
Object,DangerWall,"(5312, 1024)",1
Object,DangerWall,"(5376, 1024)",1
Object,DangerWall,"(5440, 1024)",1
Object,DangerWall,"(5504, 1024)",1
Object,DangerWall,"(5568, 1024)",1
Object,DangerWall,"(5632, 1024)",1
Object,Wall,"(5824, 1024)",4
Object,Wall,"(5824, 960)",4
Object,Wall,"(5824, 896)",4
Object,Wall,"(5824, 832)",4
Object,Wall,"(6336, 384)",4
Object,Wall,"(6336, 448)",4
Object,Wall,"(6336, 512)",4
Object,Wall,"(6336, 576)",4
Object,Wall,"(6336, 640)",4
Object,Wall,"(6336, 704)",4
Object,Wall,"(6336, 768)",4
Object,Wall,"(6336, 832)",4
Object,Wall,"(6336, 896)",4
Object,Wall,"(6336, 960)",4
Object,Wall,"(6336, 1024)",4
Object,Wall,"(6272, 1024)",4
Object,Wall,"(6208, 1024)",4
Object,Wall,"(6144, 1024)",4
Object,Wall,"(6080, 1024)",4
Object,Wall,"(6016, 1024)",4
Object,Wall,"(5952, 1024)",4
Object,Wall,"(5888, 1024)",4
Object,Wall,"(5888, 960)",4
Object,Wall,"(5952, 960)",4
Object,Wall,"(6016, 960)",4
Object,Wall,"(6272, 960)",4
Object,Wall,"(5888, 896)",4
Object,Wall,"(6144, 768)",4
Object,Wall,"(6080, 704)",4
Object,Wall,"(6080, 640)",4
Object,Wall,"(6080, 576)",4
Object,Wall,"(6272, 576)",4
Object,Wall,"(6272, 512)",4
Object,Wall,"(6272, 448)",4
Object,Wall,"(5760, 640)",4
Object,Wall,"(5696, 640)",4
Object,Wall,"(5248, 512)",4
Object,Wall,"(5760, 576)",4
Object,Wall,"(5696, 576)",4
Object,Wall,"(5312, 512)",4
Object,Wall,"(5248, 256)",4
Object,Wall,"(6336, 320)",4
Object,Wall,"(6336, 256)",4
Object,Wall,"(6336, 192)",4
Object,Wall,"(5248, 192)",4
Object,Wall,"(5248, 128)",4
Object,Wall,"(6336, 128)",4
Object,Wall,"(6336, 64)",4
Object,Wall,"(5248, 64)",4
Object,Wall,"(5248, 0)",4
Object,Wall,"(6336, 0)",4
Object,Wall,"(5760, 704)",4
Object,Wall,"(5696, 704)",4
Object,Wall,"(5184, 128)",4
Object,Wall,"(5184, 64)",4
Object,Wall,"(5184, 0)",4
Object,Wall,"(5184, 192)",4
Object,Wall,"(5184, 256)",4
Object,Wall,"(5184, 512)",4
Object,Wall,"(5120, 512)",4
Object,Wall,"(5120, 192)",4
Object,Wall,"(5120, 128)",4
Object,Wall,"(5120, 64)",4
Object,Wall,"(5120, 0)",4
Object,Wall,"(5312, 256)",4
Object,Wall,"(5312, 192)",4
Object,Wall,"(5312, 128)",4
Object,Wall,"(5312, 64)",4
